uid,floor,chamber,half,ch1,ch2,ch3,ch4,start_at
1ea0ccefd62d11ee84dc28c2dd2980ba,11,11-1,11-1-2,Xiao,Faruzan,Bennett,Zhongli,2024-02-17 00:20:09+00:00
1ea0ccefd62d11ee84dc28c2dd2980ba,11,11-2,11-2-1,Neuvillette,Nahida,Raiden Shogun,Albedo,2024-02-17 00:20:47+00:00
1ea0ccefd62d11ee84dc28c2dd2980ba,11,11-2,11-2-2,Xiao,Faruzan,Bennett,Zhongli,2024-02-17 00:22:08+00:00
1ea0ccefd62d11ee84dc28c2dd2980ba,11,11-3,11-3-1,Neuvillette,Nahida,Raiden Shogun,Albedo,2024-02-17 00:22:48+00:00
1ea0ccefd62d11ee84dc28c2dd2980ba,11,11-3,11-3-2,Xiao,Faruzan,Bennett,Zhongli,2024-02-17 00:23:35+00:00
1ea0ccefd62d11ee84dc28c2dd2980ba,12,12-1,12-1-1,Neuvillette,Tartaglia,Sucrose,Zhongli,2024-02-17 01:01:04+00:00
1ea0ccefd62d11ee84dc28c2dd2980ba,12,12-1,12-1-2,Alhaitham,Nahida,Yelan,Kuki Shinobu,2024-02-17 01:03:00+00:00
1ea0ccefd62d11ee84dc28c2dd2980ba,12,12-2,12-2-1,Neuvillette,Tartaglia,Sucrose,Zhongli,2024-02-17 01:14:48+00:00
1ea0ccefd62d11ee84dc28c2dd2980ba,12,12-2,12-2-2,Alhaitham,Nahida,Yelan,Kuki Shinobu,2024-02-17 01:16:28+00:00
1ea0ccefd62d11ee84dc28c2dd2980ba,12,12-3,12-3-1,Neuvillette,Tartaglia,Sucrose,Zhongli,2024-02-17 01:18:06+00:00
1ea0ccefd62d11ee84dc28c2dd2980ba,12,12-3,12-3-2,Alhaitham,Nahida,Yelan,Kuki Shinobu,2024-02-17 01:19:48+00:00
1ea0ccf0d62d11ee84d028c2dd2980ba,11,11-1,11-1-1,Xiangling,Yelan,Hu Tao,Xingqiu,2024-02-17 19:04:00+00:00
1ea0ccf0d62d11ee84d028c2dd2980ba,11,11-1,11-1-2,Venti,Nahida,Ganyu,Bennett,2024-02-17 19:05:03+00:00
1ea0ccf0d62d11ee84d028c2dd2980ba,11,11-2,11-2-1,Xiangling,Yelan,Hu Tao,Xingqiu,2024-02-17 19:06:22+00:00
1ea0ccf0d62d11ee84d028c2dd2980ba,11,11-2,11-2-2,Venti,Nahida,Ganyu,Bennett,2024-02-17 19:07:12+00:00
1ea0ccf0d62d11ee84d028c2dd2980ba,11,11-3,11-3-1,Xiangling,Yelan,Hu Tao,Xingqiu,2024-02-17 19:08:08+00:00
1ea0ccf0d62d11ee84d028c2dd2980ba,11,11-3,11-3-2,Venti,Nahida,Ganyu,Bennett,2024-02-17 19:08:43+00:00
1ea0ccf0d62d11ee84d028c2dd2980ba,12,12-1,12-1-1,Nahida,Xingqiu,Nilou,Yaoyao,2024-02-20 00:51:59+00:00
1ea0ccf0d62d11ee84d028c2dd2980ba,12,12-1,12-1-2,Xianyun,Furina,Gaming,Yelan,2024-02-20 00:53:07+00:00
1ea0ccf0d62d11ee84d028c2dd2980ba,12,12-2,12-2-1,Nahida,Xingqiu,Nilou,Yaoyao,2024-02-20 00:57:24+00:00
1ea0ccf0d62d11ee84d028c2dd2980ba,12,12-2,12-2-2,Xianyun,Furina,Gaming,Yelan,2024-02-20 00:58:20+00:00
1ea0ccf0d62d11ee84d028c2dd2980ba,12,12-3,12-3-1,Nahida,Xingqiu,Nilou,Yaoyao,2024-02-20 01:02:02+00:00
1ea0ccf0d62d11ee84d028c2dd2980ba,12,12-3,12-3-2,Xianyun,Furina,Gaming,Yelan,2024-02-20 01:02:42+00:00
1ea0ccf1d62d11eea78728c2dd2980ba,11,11-1,11-1-1,Hu Tao,Yelan,Furina,Xianyun,2024-02-25 21:41:37+00:00
1ea0ccf1d62d11eea78728c2dd2980ba,11,11-1,11-1-2,Alhaitham,Nahida,Yae Miko,Zhongli,2024-02-25 21:42:06+00:00
1ea0ccf1d62d11eea78728c2dd2980ba,11,11-2,11-2-1,Hu Tao,Yelan,Furina,Xianyun,2024-02-25 21:42:41+00:00
1ea0ccf1d62d11eea78728c2dd2980ba,11,11-2,11-2-2,Alhaitham,Nahida,Yae Miko,Zhongli,2024-02-25 21:43:41+00:00
1ea0ccf1d62d11eea78728c2dd2980ba,11,11-3,11-3-1,Hu Tao,Yelan,Furina,Xianyun,2024-02-25 21:44:45+00:00
1ea0ccf1d62d11eea78728c2dd2980ba,11,11-3,11-3-2,Alhaitham,Nahida,Yae Miko,Zhongli,2024-02-25 21:45:15+00:00
1ea0ccf1d62d11eea78728c2dd2980ba,12,12-1,12-1-1,Hu Tao,Furina,Yelan,Xianyun,2024-02-25 21:46:54+00:00
1ea0ccf1d62d11eea78728c2dd2980ba,12,12-1,12-1-2,Alhaitham,Nahida,Yae Miko,Zhongli,2024-02-25 21:47:46+00:00
1ea0ccf1d62d11eea78728c2dd2980ba,12,12-2,12-2-1,Hu Tao,Furina,Yelan,Xianyun,2024-02-25 21:48:32+00:00
1ea0ccf1d62d11eea78728c2dd2980ba,12,12-2,12-2-2,Alhaitham,Nahida,Yae Miko,Zhongli,2024-02-25 21:49:32+00:00
1ea0ccf1d62d11eea78728c2dd2980ba,12,12-3,12-3-1,Hu Tao,Furina,Yelan,Xianyun,2024-02-25 21:50:52+00:00
1ea0ccf1d62d11eea78728c2dd2980ba,12,12-3,12-3-2,Alhaitham,Nahida,Yae Miko,Zhongli,2024-02-25 21:51:48+00:00
1ea0ccf2d62d11ee98e128c2dd2980ba,11,11-1,11-1-1,Navia,Zhongli,Bennett,Xiangling,2024-02-17 02:36:16+00:00
1ea0ccf2d62d11ee98e128c2dd2980ba,11,11-1,11-1-2,Shikanoin Heizou,Sucrose,Faruzan,Kaedehara Kazuha,2024-02-17 02:37:08+00:00
1ea0ccf2d62d11ee98e128c2dd2980ba,11,11-2,11-2-1,Navia,Zhongli,Bennett,Xiangling,2024-02-17 02:37:40+00:00
1ea0ccf2d62d11ee98e128c2dd2980ba,11,11-2,11-2-2,Shikanoin Heizou,Sucrose,Faruzan,Kaedehara Kazuha,2024-02-17 02:39:10+00:00
1ea0ccf2d62d11ee98e128c2dd2980ba,11,11-3,11-3-1,Navia,Zhongli,Bennett,Xiangling,2024-02-17 02:40:10+00:00
1ea0ccf2d62d11ee98e128c2dd2980ba,11,11-3,11-3-2,Shikanoin Heizou,Sucrose,Faruzan,Kaedehara Kazuha,2024-02-17 02:40:59+00:00
1ea0ccf2d62d11ee98e128c2dd2980ba,12,12-1,12-1-1,Nahida,Nilou,Candace,Yaoyao,2024-02-17 17:52:02+00:00
1ea0ccf2d62d11ee98e128c2dd2980ba,12,12-1,12-1-2,Furina,Xianyun,Yelan,Hu Tao,2024-02-17 17:54:05+00:00
1ea0ccf2d62d11ee98e128c2dd2980ba,12,12-2,12-2-1,Nahida,Nilou,Candace,Yaoyao,2024-02-17 17:42:09+00:00
1ea0ccf2d62d11ee98e128c2dd2980ba,12,12-2,12-2-2,Furina,Yelan,Xianyun,Hu Tao,2024-02-17 17:43:14+00:00
1ea0ccf2d62d11ee98e128c2dd2980ba,12,12-3,12-3-1,Nahida,Nilou,Candace,Yaoyao,2024-02-17 17:45:13+00:00
1ea0ccf2d62d11ee98e128c2dd2980ba,12,12-3,12-3-2,Furina,Yelan,Xianyun,Hu Tao,2024-02-17 17:46:18+00:00
1ea0ccf3d62d11ee867b28c2dd2980ba,11,11-1,11-1-1,Wriothesley,Shenhe,Yelan,Xingqiu,2024-02-22 11:09:07+00:00
1ea0ccf3d62d11ee867b28c2dd2980ba,11,11-1,11-1-2,Arataki Itto,Gorou,Albedo,Dori,2024-02-22 11:09:48+00:00
1ea0ccf3d62d11ee867b28c2dd2980ba,11,11-2,11-2-1,Wriothesley,Shenhe,Yelan,Xingqiu,2024-02-22 11:10:39+00:00
1ea0ccf3d62d11ee867b28c2dd2980ba,11,11-2,11-2-2,Arataki Itto,Gorou,Albedo,Dori,2024-02-22 11:12:19+00:00
1ea0ccf3d62d11ee867b28c2dd2980ba,11,11-3,11-3-1,Wriothesley,Shenhe,Yelan,Xingqiu,2024-02-22 11:13:17+00:00
1ea0ccf3d62d11ee867b28c2dd2980ba,11,11-3,11-3-2,Arataki Itto,Gorou,Albedo,Dori,2024-02-22 11:14:02+00:00
1ea0ccf3d62d11ee867b28c2dd2980ba,12,12-1,12-1-1,Shikanoin Heizou,Kaedehara Kazuha,Faruzan,Bennett,2024-02-25 14:09:14+00:00
1ea0ccf3d62d11ee867b28c2dd2980ba,12,12-1,12-1-2,Dori,Furina,Nahida,Kujou Sara,2024-02-25 14:10:32+00:00
1ea0ccf3d62d11ee867b28c2dd2980ba,12,12-2,12-2-1,Shikanoin Heizou,Kaedehara Kazuha,Faruzan,Bennett,2024-02-25 14:16:46+00:00
1ea0ccf3d62d11ee867b28c2dd2980ba,12,12-2,12-2-2,Dori,Furina,Nahida,Kujou Sara,2024-02-25 14:17:33+00:00
1ea0ccf3d62d11ee867b28c2dd2980ba,12,12-3,12-3-1,Shikanoin Heizou,Kaedehara Kazuha,Faruzan,Bennett,2024-02-25 14:19:54+00:00
1ea0ccf3d62d11ee867b28c2dd2980ba,12,12-3,12-3-2,Dori,Furina,Nahida,Kujou Sara,2024-02-25 14:20:43+00:00
1ea0ccf4d62d11eeb9dd28c2dd2980ba,11,11-1,11-1-1,Hu Tao,Kaedehara Kazuha,Yelan,Xingqiu,2024-02-17 11:17:25+00:00
1ea0ccf4d62d11eeb9dd28c2dd2980ba,11,11-1,11-1-2,Alhaitham,Kuki Shinobu,Nahida,Furina,2024-02-17 11:18:05+00:00
1ea0ccf4d62d11eeb9dd28c2dd2980ba,11,11-2,11-2-1,Hu Tao,Kaedehara Kazuha,Yelan,Xingqiu,2024-02-17 11:18:40+00:00
1ea0ccf4d62d11eeb9dd28c2dd2980ba,11,11-2,11-2-2,Alhaitham,Kuki Shinobu,Nahida,Furina,2024-02-17 11:19:39+00:00
1ea0ccf4d62d11eeb9dd28c2dd2980ba,11,11-3,11-3-1,Hu Tao,Kaedehara Kazuha,Yelan,Xingqiu,2024-02-17 11:20:20+00:00
1ea0ccf4d62d11eeb9dd28c2dd2980ba,11,11-3,11-3-2,Alhaitham,Kuki Shinobu,Nahida,Furina,2024-02-17 11:20:58+00:00
1ea0ccf4d62d11eeb9dd28c2dd2980ba,12,12-1,12-1-1,Raiden Shogun,Kaedehara Kazuha,Kujou Sara,Bennett,2024-02-17 11:23:49+00:00
1ea0ccf4d62d11eeb9dd28c2dd2980ba,12,12-1,12-1-2,Alhaitham,Kuki Shinobu,Nahida,Yelan,2024-02-17 11:24:46+00:00
1ea0ccf4d62d11eeb9dd28c2dd2980ba,12,12-2,12-2-1,Raiden Shogun,Kaedehara Kazuha,Kujou Sara,Bennett,2024-02-17 11:26:31+00:00
1ea0ccf4d62d11eeb9dd28c2dd2980ba,12,12-2,12-2-2,Alhaitham,Kuki Shinobu,Nahida,Yelan,2024-02-17 11:27:40+00:00
1ea0ccf4d62d11eeb9dd28c2dd2980ba,12,12-3,12-3-1,Raiden Shogun,Kaedehara Kazuha,Kujou Sara,Bennett,2024-02-17 11:29:45+00:00
1ea0ccf4d62d11eeb9dd28c2dd2980ba,12,12-3,12-3-2,Alhaitham,Kuki Shinobu,Nahida,Yelan,2024-02-17 11:30:30+00:00
1ea0ccf5d62d11ee954128c2dd2980ba,11,11-1,11-1-1,Kamisato Ayaka,Sangonomiya Kokomi,Kaedehara Kazuha,Shenhe,2024-02-16 08:22:41+00:00
1ea0ccf5d62d11ee954128c2dd2980ba,11,11-1,11-1-2,Kirara,Fischl,Yae Miko,Nahida,2024-02-16 08:23:24+00:00
1ea0ccf5d62d11ee954128c2dd2980ba,11,11-2,11-2-1,Kamisato Ayaka,Sangonomiya Kokomi,Kaedehara Kazuha,Shenhe,2024-02-16 08:24:06+00:00
1ea0ccf5d62d11ee954128c2dd2980ba,11,11-2,11-2-2,Kirara,Fischl,Yae Miko,Nahida,2024-02-16 08:25:02+00:00
1ea0ccf5d62d11ee954128c2dd2980ba,11,11-3,11-3-1,Kamisato Ayaka,Sangonomiya Kokomi,Kaedehara Kazuha,Shenhe,2024-02-16 08:25:58+00:00
1ea0ccf5d62d11ee954128c2dd2980ba,11,11-3,11-3-2,Kirara,Fischl,Yae Miko,Nahida,2024-02-16 08:26:41+00:00
1ea0ccf5d62d11ee954128c2dd2980ba,12,12-1,12-1-1,Tartaglia,Xiangling,Kaedehara Kazuha,Bennett,2024-02-21 11:22:00+00:00
1ea0ccf5d62d11ee954128c2dd2980ba,12,12-1,12-1-2,Hu Tao,Xianyun,Yelan,Furina,2024-02-21 11:23:16+00:00
1ea0ccf5d62d11ee954128c2dd2980ba,12,12-2,12-2-1,Tartaglia,Xiangling,Kaedehara Kazuha,Bennett,2024-02-21 11:24:50+00:00
1ea0ccf5d62d11ee954128c2dd2980ba,12,12-2,12-2-2,Hu Tao,Xianyun,Yelan,Furina,2024-02-21 11:26:09+00:00
1ea0ccf5d62d11ee954128c2dd2980ba,12,12-3,12-3-1,Tartaglia,Xiangling,Kaedehara Kazuha,Bennett,2024-02-21 11:27:30+00:00
1ea0ccf5d62d11ee954128c2dd2980ba,12,12-3,12-3-2,Hu Tao,Xianyun,Yelan,Furina,2024-02-21 11:28:43+00:00
1ea0ccf6d62d11eeb7a828c2dd2980ba,11,11-1,11-1-1,Dehya,Bennett,Xiangling,Jean,2024-02-16 08:26:00+00:00
1ea0ccf6d62d11eeb7a828c2dd2980ba,11,11-1,11-1-2,Nahida,Mona,Kaedehara Kazuha,Kuki Shinobu,2024-02-16 08:27:29+00:00
1ea0ccf6d62d11eeb7a828c2dd2980ba,11,11-2,11-2-1,Dehya,Bennett,Xiangling,Jean,2024-02-16 08:28:11+00:00
1ea0ccf6d62d11eeb7a828c2dd2980ba,11,11-2,11-2-2,Nahida,Mona,Kaedehara Kazuha,Kuki Shinobu,2024-02-16 08:30:29+00:00
1ea0ccf6d62d11eeb7a828c2dd2980ba,11,11-3,11-3-1,Dehya,Bennett,Xiangling,Jean,2024-02-16 08:34:38+00:00
1ea0ccf6d62d11eeb7a828c2dd2980ba,11,11-3,11-3-2,Nahida,Mona,Kaedehara Kazuha,Kuki Shinobu,2024-02-16 08:35:38+00:00
1ea0ccf6d62d11eeb7a828c2dd2980ba,12,12-1,12-1-1,Yanfei,Bennett,Xiangling,Kaedehara Kazuha,2024-02-16 08:38:49+00:00
1ea0ccf6d62d11eeb7a828c2dd2980ba,12,12-1,12-1-2,Yae Miko,Nahida,Mona,Kuki Shinobu,2024-02-16 08:40:08+00:00
1ea0ccf6d62d11eeb7a828c2dd2980ba,12,12-2,12-2-1,Yanfei,Bennett,Xiangling,Kaedehara Kazuha,2024-02-16 08:46:04+00:00
1ea0ccf6d62d11eeb7a828c2dd2980ba,12,12-2,12-2-2,Yae Miko,Nahida,Mona,Kuki Shinobu,2024-02-16 08:47:14+00:00
1ea0ccf6d62d11eeb7a828c2dd2980ba,12,12-3,12-3-1,Yanfei,Xiangling,Sangonomiya Kokomi,Sucrose,2024-02-16 09:27:15+00:00
1ea0ccf6d62d11eeb7a828c2dd2980ba,12,12-3,12-3-2,Yae Miko,Kaedehara Kazuha,Bennett,Kujou Sara,2024-02-16 09:28:51+00:00
1ea0ccf7d62d11ee8bb128c2dd2980ba,11,11-1,11-1-1,Furina,Yelan,Dehya,Jean,2024-02-16 08:18:15+00:00
1ea0ccf7d62d11ee8bb128c2dd2980ba,11,11-1,11-1-2,Shikanoin Heizou,Kaedehara Kazuha,Xingqiu,Bennett,2024-02-16 08:19:05+00:00
1ea0ccf7d62d11ee8bb128c2dd2980ba,11,11-2,11-2-1,Furina,Yelan,Dehya,Jean,2024-02-16 08:19:34+00:00
1ea0ccf7d62d11ee8bb128c2dd2980ba,11,11-2,11-2-2,Shikanoin Heizou,Kaedehara Kazuha,Xingqiu,Bennett,2024-02-16 08:20:55+00:00
1ea0ccf7d62d11ee8bb128c2dd2980ba,11,11-3,11-3-1,Furina,Yelan,Dehya,Jean,2024-02-16 08:22:13+00:00
1ea0ccf7d62d11ee8bb128c2dd2980ba,11,11-3,11-3-2,Shikanoin Heizou,Kaedehara Kazuha,Xingqiu,Bennett,2024-02-16 08:23:26+00:00
1ea0ccf7d62d11ee8bb128c2dd2980ba,12,12-1,12-1-1,Navia,Noelle,Gorou,Furina,2024-02-24 14:48:36+00:00
1ea0ccf7d62d11ee8bb128c2dd2980ba,12,12-1,12-1-2,Nahida,Yae Miko,Raiden Shogun,Jean,2024-02-24 14:50:05+00:00
1ea0ccf7d62d11ee8bb128c2dd2980ba,12,12-2,12-2-1,Kamisato Ayaka,Ganyu,Kaedehara Kazuha,Sangonomiya Kokomi,2024-02-24 15:14:30+00:00
1ea0ccf7d62d11ee8bb128c2dd2980ba,12,12-2,12-2-2,Raiden Shogun,Xingqiu,Xiangling,Bennett,2024-02-24 15:15:31+00:00
1ea0ccf7d62d11ee8bb128c2dd2980ba,12,12-3,12-3-1,Kamisato Ayaka,Kamisato Ayato,Furina,Diona,2024-02-16 10:13:32+00:00
1ea0ccf7d62d11ee8bb128c2dd2980ba,12,12-3,12-3-2,Raiden Shogun,Yelan,Xiangling,Bennett,2024-02-16 10:14:51+00:00
1ea0ccf8d62d11ee851728c2dd2980ba,11,11-1,11-1-1,Bennett,Zhongli,Ganyu,Venti,2024-02-16 18:46:39+00:00
1ea0ccf8d62d11ee851728c2dd2980ba,11,11-1,11-1-2,Xiao,Kaedehara Kazuha,Fischl,Xianyun,2024-02-16 18:47:23+00:00
1ea0ccf8d62d11ee851728c2dd2980ba,11,11-2,11-2-1,Bennett,Zhongli,Ganyu,Venti,2024-02-16 18:47:50+00:00
1ea0ccf8d62d11ee851728c2dd2980ba,11,11-2,11-2-2,Xiao,Kaedehara Kazuha,Fischl,Xianyun,2024-02-16 18:49:20+00:00
1ea0ccf8d62d11ee851728c2dd2980ba,11,11-3,11-3-1,Bennett,Zhongli,Ganyu,Venti,2024-02-16 18:50:04+00:00
1ea0ccf8d62d11ee851728c2dd2980ba,11,11-3,11-3-2,Xiao,Kaedehara Kazuha,Fischl,Xianyun,2024-02-16 18:53:51+00:00
1ea0ccf8d62d11ee851728c2dd2980ba,12,12-1,12-1-1,Neuvillette,Furina,Kaedehara Kazuha,Baizhu,2024-02-16 18:56:28+00:00
1ea0ccf8d62d11ee851728c2dd2980ba,12,12-1,12-1-2,Xiangling,Zhongli,Ganyu,Bennett,2024-02-16 18:59:21+00:00
1ea0ccf8d62d11ee851728c2dd2980ba,12,12-2,12-2-1,Neuvillette,Furina,Kaedehara Kazuha,Baizhu,2024-02-16 19:00:53+00:00
1ea0ccf8d62d11ee851728c2dd2980ba,12,12-2,12-2-2,Xiangling,Zhongli,Ganyu,Bennett,2024-02-16 19:01:51+00:00
1ea0ccf8d62d11ee851728c2dd2980ba,12,12-3,12-3-1,Neuvillette,Furina,Kaedehara Kazuha,Baizhu,2024-02-16 19:05:09+00:00
1ea0ccf8d62d11ee851728c2dd2980ba,12,12-3,12-3-2,Xiangling,Zhongli,Ganyu,Bennett,2024-02-16 19:05:59+00:00
1ea0ccf9d62d11eea8f628c2dd2980ba,11,11-1,11-1-1,Hu Tao,Yelan,Furina,Jean,2024-02-16 15:39:06+00:00
1ea0ccf9d62d11eea8f628c2dd2980ba,11,11-1,11-1-2,Xiao,Bennett,Faruzan,Xianyun,2024-02-16 15:39:51+00:00
1ea0ccf9d62d11eea8f628c2dd2980ba,11,11-2,11-2-1,Hu Tao,Yelan,Furina,Jean,2024-02-16 15:40:22+00:00
1ea0ccf9d62d11eea8f628c2dd2980ba,11,11-2,11-2-2,Xiao,Bennett,Faruzan,Xianyun,2024-02-16 15:41:05+00:00
1ea0ccf9d62d11eea8f628c2dd2980ba,11,11-3,11-3-1,Hu Tao,Yelan,Furina,Jean,2024-02-16 15:41:41+00:00
1ea0ccf9d62d11eea8f628c2dd2980ba,11,11-3,11-3-2,Xiao,Bennett,Faruzan,Xianyun,2024-02-16 15:43:33+00:00
1ea0ccf9d62d11eea8f628c2dd2980ba,12,12-1,12-1-1,Xiao,Furina,Faruzan,Xianyun,2024-02-21 03:20:29+00:00
1ea0ccf9d62d11eea8f628c2dd2980ba,12,12-1,12-1-2,Nahida,Kuki Shinobu,Fischl,Alhaitham,2024-02-21 03:21:28+00:00
1ea0ccf9d62d11eea8f628c2dd2980ba,12,12-2,12-2-1,Xiao,Furina,Faruzan,Xianyun,2024-02-20 16:54:15+00:00
1ea0ccf9d62d11eea8f628c2dd2980ba,12,12-2,12-2-2,Neuvillette,Fischl,Kaedehara Kazuha,Zhongli,2024-02-20 16:55:23+00:00
1ea0ccf9d62d11eea8f628c2dd2980ba,12,12-3,12-3-1,Xiao,Furina,Faruzan,Xianyun,2024-02-21 03:31:07+00:00
1ea0ccf9d62d11eea8f628c2dd2980ba,12,12-3,12-3-2,Nahida,Kuki Shinobu,Fischl,Alhaitham,2024-02-21 03:32:05+00:00
1ea0ccfad62d11eea73228c2dd2980ba,11,11-1,11-1-1,Noelle,Furina,Gorou,Yun Jin,2024-02-28 06:19:20+00:00
1ea0ccfad62d11eea73228c2dd2980ba,11,11-1,11-1-2,Alhaitham,Xingqiu,Raiden Shogun,Nahida,2024-02-28 06:19:52+00:00
1ea0ccfad62d11eea73228c2dd2980ba,11,11-2,11-2-1,Noelle,Furina,Gorou,Yun Jin,2024-02-28 06:20:21+00:00
1ea0ccfad62d11eea73228c2dd2980ba,11,11-2,11-2-2,Alhaitham,Xingqiu,Raiden Shogun,Nahida,2024-02-28 06:21:16+00:00
1ea0ccfad62d11eea73228c2dd2980ba,11,11-3,11-3-1,Noelle,Furina,Gorou,Yun Jin,2024-02-28 06:22:07+00:00
1ea0ccfad62d11eea73228c2dd2980ba,11,11-3,11-3-2,Alhaitham,Xingqiu,Raiden Shogun,Nahida,2024-02-28 06:22:38+00:00
1ea0ccfad62d11eea73228c2dd2980ba,12,12-1,12-1-1,Noelle,Furina,Gorou,Yun Jin,2024-02-28 06:25:27+00:00
1ea0ccfad62d11eea73228c2dd2980ba,12,12-1,12-1-2,Alhaitham,Xingqiu,Raiden Shogun,Nahida,2024-02-28 06:26:26+00:00
1ea0ccfad62d11eea73228c2dd2980ba,12,12-2,12-2-1,Noelle,Furina,Gorou,Yun Jin,2024-02-28 06:27:49+00:00
1ea0ccfad62d11eea73228c2dd2980ba,12,12-2,12-2-2,Alhaitham,Xingqiu,Raiden Shogun,Nahida,2024-02-28 06:28:55+00:00
1ea0ccfad62d11eea73228c2dd2980ba,12,12-3,12-3-1,Noelle,Furina,Gorou,Yun Jin,2024-02-28 06:30:47+00:00
1ea0ccfad62d11eea73228c2dd2980ba,12,12-3,12-3-2,Alhaitham,Xingqiu,Raiden Shogun,Nahida,2024-02-28 06:32:08+00:00
1ea0ccfbd62d11eeb9b728c2dd2980ba,11,11-1,11-1-1,Tartaglia,Bennett,Xiangling,Kaedehara Kazuha,2024-02-16 23:48:21+00:00
1ea0ccfbd62d11eeb9b728c2dd2980ba,11,11-1,11-1-2,Yelan,Raiden Shogun,Xingqiu,Nahida,2024-02-16 23:48:59+00:00
1ea0ccfbd62d11eeb9b728c2dd2980ba,11,11-2,11-2-1,Tartaglia,Bennett,Xiangling,Kaedehara Kazuha,2024-02-16 23:50:42+00:00
1ea0ccfbd62d11eeb9b728c2dd2980ba,11,11-2,11-2-2,Yelan,Raiden Shogun,Xingqiu,Nahida,2024-02-16 23:52:12+00:00
1ea0ccfbd62d11eeb9b728c2dd2980ba,11,11-3,11-3-1,Tartaglia,Bennett,Xiangling,Kaedehara Kazuha,2024-02-16 23:52:58+00:00
1ea0ccfbd62d11eeb9b728c2dd2980ba,11,11-3,11-3-2,Yelan,Raiden Shogun,Xingqiu,Nahida,2024-02-16 23:54:03+00:00
1ea0ccfbd62d11eeb9b728c2dd2980ba,12,12-1,12-1-1,Bennett,Xiangling,Tartaglia,Kaedehara Kazuha,2024-02-17 04:25:42+00:00
1ea0ccfbd62d11eeb9b728c2dd2980ba,12,12-1,12-1-2,Nahida,Xingqiu,Yelan,Kuki Shinobu,2024-02-17 04:27:07+00:00
1ea0ccfbd62d11eeb9b728c2dd2980ba,12,12-2,12-2-1,Bennett,Xiangling,Tartaglia,Kaedehara Kazuha,2024-02-17 04:31:20+00:00
1ea0ccfbd62d11eeb9b728c2dd2980ba,12,12-2,12-2-2,Nahida,Xingqiu,Yelan,Kuki Shinobu,2024-02-17 04:32:18+00:00
1ea0ccfbd62d11eeb9b728c2dd2980ba,12,12-3,12-3-1,Bennett,Xiangling,Tartaglia,Kaedehara Kazuha,2024-02-17 04:34:32+00:00
1ea0ccfbd62d11eeb9b728c2dd2980ba,12,12-3,12-3-2,Nahida,Xingqiu,Yelan,Kuki Shinobu,2024-02-17 04:35:52+00:00
1ea0ccfcd62d11eeb0a628c2dd2980ba,11,11-1,11-1-1,Kaveh,Xianyun,Kuki Shinobu,Furina,2024-02-17 18:28:09+00:00
1ea0ccfcd62d11eeb0a628c2dd2980ba,11,11-1,11-1-2,Kamisato Ayaka,Sangonomiya Kokomi,Venti,Rosaria,2024-02-17 18:29:02+00:00
1ea0ccfcd62d11eeb0a628c2dd2980ba,11,11-2,11-2-1,Kaveh,Xianyun,Kuki Shinobu,Furina,2024-02-17 18:29:48+00:00
1ea0ccfcd62d11eeb0a628c2dd2980ba,11,11-2,11-2-2,Kamisato Ayaka,Sangonomiya Kokomi,Venti,Rosaria,2024-02-17 18:31:06+00:00
1ea0ccfcd62d11eeb0a628c2dd2980ba,11,11-3,11-3-1,Kaveh,Xianyun,Kuki Shinobu,Furina,2024-02-17 18:33:05+00:00
1ea0ccfcd62d11eeb0a628c2dd2980ba,11,11-3,11-3-2,Kamisato Ayaka,Sangonomiya Kokomi,Venti,Rosaria,2024-02-17 18:33:53+00:00
1ea0ccfcd62d11eeb0a628c2dd2980ba,12,12-1,12-1-1,Alhaitham,Kuki Shinobu,Xingqiu,Nahida,2024-02-28 01:09:23+00:00
1ea0ccfcd62d11eeb0a628c2dd2980ba,12,12-1,12-1-2,Neuvillette,Zhongli,Fischl,Furina,2024-02-28 01:10:53+00:00
1ea0ccfcd62d11eeb0a628c2dd2980ba,12,12-2,12-2-1,Navia,Xianyun,Zhongli,Furina,2024-02-27 06:23:59+00:00
1ea0ccfcd62d11eeb0a628c2dd2980ba,12,12-2,12-2-2,Alhaitham,Kuki Shinobu,Yelan,Nahida,2024-02-27 06:24:56+00:00
1ea0ccfcd62d11eeb0a628c2dd2980ba,12,12-3,12-3-1,Navia,Xianyun,Zhongli,Furina,2024-02-27 06:27:30+00:00
1ea0ccfcd62d11eeb0a628c2dd2980ba,12,12-3,12-3-2,Alhaitham,Kuki Shinobu,Yelan,Nahida,2024-02-27 06:28:54+00:00
1ea0ccfdd62d11ee99c528c2dd2980ba,11,11-1,11-1-1,Alhaitham,Yae Miko,Nahida,Zhongli,2024-02-17 23:47:09+00:00
1ea0ccfdd62d11ee99c528c2dd2980ba,11,11-1,11-1-2,Hu Tao,Furina,Yelan,Jean,2024-02-17 23:48:07+00:00
1ea0ccfdd62d11ee99c528c2dd2980ba,11,11-2,11-2-1,Alhaitham,Yae Miko,Nahida,Zhongli,2024-02-17 23:48:59+00:00
1ea0ccfdd62d11ee99c528c2dd2980ba,11,11-2,11-2-2,Hu Tao,Furina,Yelan,Jean,2024-02-17 23:49:59+00:00
1ea0ccfdd62d11ee99c528c2dd2980ba,11,11-3,11-3-1,Alhaitham,Yae Miko,Nahida,Zhongli,2024-02-17 23:50:41+00:00
